,startTimeLocal,activityName,activityType,distance,duration,averageHR,averageSpeed,pace,date,month,year
174,2024-07-20 06:39:39,Austin Running,running,12.052226912507612,129.30645345052082,143.0,2.5,10.728843257699422,2024-07-20 06:39:39,7,2024
175,2024-07-19 06:16:30,Austin Running,running,6.074912454406776,60.67740071614583,148.0,2.684999942779541,9.988193438430558,2024-07-19 06:16:30,7,2024
176,2024-07-18 19:12:18,Austin Running,running,8.221096871427108,85.71717936197916,148.0,2.572999954223633,10.426489397040694,2024-07-18 19:12:18,7,2024
177,2024-07-17 19:36:14,4 mile tempo,running,6.023606120171934,54.009318033854164,159.0,2.990999937057495,8.966276505528313,2024-07-17 19:36:14,7,2024
178,2024-07-15 07:44:00,New York - 5 x 1K Workout,running,7.702884145247431,73.10154622395834,151.0,2.8259999752044678,9.490152629266914,2024-07-15 07:44:00,7,2024
179,2024-07-13 10:56:18,New York Running,running,4.011980151315912,43.42430013020833,143.0,2.4779999256134033,10.823657768088745,2024-07-13 10:56:18,7,2024
180,2024-07-12 07:27:44,New York Running,running,10.026333946485828,106.63811848958333,139.0,2.5220000743865967,10.635803580725474,2024-07-12 07:27:44,7,2024
181,2024-07-11 06:24:10,Austin Running,running,6.049461051385972,64.47930094401042,143.0,2.5160000324249268,10.658685194648502,2024-07-11 06:24:10,7,2024
182,2024-07-10 19:44:21,6 mile tempo,running,8.202604964418644,71.7016357421875,162.0,3.068000078201294,8.741324988002678,2024-07-10 19:44:21,7,2024
183,2024-07-09 18:59:33,Austin Running,running,8.231349521581828,89.76356608072916,139.0,2.4600000381469727,10.9050849858067,2024-07-09 18:59:33,7,2024
184,2024-07-08 19:41:34,Austin - 6 x 800M Workout,running,7.499167336260517,69.1453857421875,151.0,2.9089999198913574,9.220408432260301,2024-07-08 19:41:34,7,2024
185,2024-07-07 08:30:59,Austin Running,running,6.040426267522712,63.153299967447914,145.0,2.565000057220459,10.455106505810926,2024-07-07 08:30:59,7,2024
186,2024-07-06 06:15:24,Austin Running,running,10.328575349599836,111.51923014322917,139.0,2.4839999675750732,10.79715511273777,2024-07-06 06:15:24,7,2024
187,2024-07-05 06:20:07,Austin Running,running,6.051368859866467,65.08911539713542,149.0,2.49399995803833,10.75609781925799,2024-07-05 06:20:07,7,2024
188,2024-07-03 19:44:52,6 mile tempo,running,8.166652119424734,70.65348307291667,172.0,3.099999904632569,8.651462317693724,2024-07-03 19:44:52,7,2024
189,2024-07-02 19:26:48,Austin Running,running,7.062168148122833,76.15116373697917,141.0,2.486999988555908,10.782972330844403,2024-07-02 19:26:48,7,2024
190,2024-07-01 19:27:34,Austin - 8 x 600M Workout,running,8.121497011197137,77.66075032552084,154.0,2.805000066757202,9.56236888574233,2024-07-01 19:27:34,7,2024
191,2024-06-30 07:28:08,Austin Running,running,6.049734722386196,64.09286702473959,142.0,2.5320000648498535,10.594326853303652,2024-06-30 07:28:08,6,2024
192,2024-06-29 06:12:53,Austin Running,running,10.336200515428686,111.63680013020833,145.0,2.4830000400543213,10.800564478559584,2024-06-29 06:12:53,6,2024
193,2024-06-28 06:19:03,Austin Running,running,6.097158083826289,60.26571858723958,154.0,2.7139999866485596,9.884230941478174,2024-06-28 06:19:03,6,2024
194,2024-06-27 19:31:46,Austin Running,running,6.04266964155337,62.29099934895833,148.0,2.6019999980926514,10.308523060834645,2024-06-27 19:31:46,6,2024
195,2024-06-26 19:19:59,Austin Running,running,6.04260774700343,61.55463460286458,149.0,2.6329998970031734,10.186766571666006,2024-06-26 19:19:59,6,2024
196,2024-06-24 06:05:45,Austin - 12 x 400M Workout,running,9.107019050705569,84.64026692708333,151.0,2.885999917984009,9.293959577313698,2024-06-24 06:05:45,6,2024
197,2024-06-23 19:22:58,Austin Running,running,6.054618930547616,60.202901204427086,148.0,2.6979999542236324,9.943301452166201,2024-06-23 19:22:58,6,2024
198,2024-06-22 06:09:55,Austin Running,running,10.33817021845912,108.032763671875,148.0,2.566999912261963,10.449892136519399,2024-06-22 06:09:55,6,2024
199,2024-06-21 06:16:18,Austin Running,running,6.147134898856053,61.6253173828125,157.0,2.6760001182556152,10.025047179992848,2024-06-21 06:16:18,6,2024
200,2024-06-20 18:23:11,Austin Running,running,6.0523755565169575,60.580464680989586,145.0,2.680000066757202,10.00936972851246,2024-06-20 18:23:11,6,2024
201,2024-06-19 18:29:44,Austin Running,running,6.056924199128215,60.9128662109375,146.0,2.6670000553131104,10.056732461618855,2024-06-19 18:29:44,6,2024
202,2024-06-17 19:21:56,Austin Running,running,6.044067730210832,58.61131591796875,151.0,2.7660000324249268,9.69732943676398,2024-06-17 19:21:56,6,2024
203,2024-06-16 09:05:39,Austin Running,running,2.5460438411476134,24.243400065104165,159.0,2.816999912261963,9.521988456481804,2024-06-16 09:05:39,6,2024
204,2024-06-15 06:24:56,Austin Running,running,11.340494201038936,119.70375162760416,149.0,2.5409998893737793,10.555426377859066,2024-06-15 06:24:56,6,2024
205,2024-06-14 06:43:18,Austin Running,running,5.057042017224452,47.207865397135414,165.0,2.872999906539917,9.335074780146945,2024-06-14 06:43:18,6,2024
206,2024-06-13 19:04:53,Austin Running,running,6.0440804732064075,62.21143391927083,149.0,2.6059999465942383,10.292952616209531,2024-06-13 19:04:53,6,2024
207,2024-06-12 06:44:40,Austin Running,running,5.120757601912897,51.08804931640625,147.0,2.688999891281128,9.976658394711347,2024-06-12 06:44:40,6,2024
208,2024-06-10 06:37:51,Austin Running,running,5.125337191799123,52.45148518880208,141.0,2.621000051498413,10.233762819103475,2024-06-10 06:37:51,6,2024
209,2024-06-09 19:00:24,Austin Running,running,6.05350664907664,59.98308512369792,145.0,2.7070000171661377,9.908816261537819,2024-06-09 19:00:24,6,2024
210,2024-06-08 06:16:45,Austin Running,running,11.381758447950713,119.15616861979167,147.0,2.5620000362396236,10.469047394099789,2024-06-08 06:16:45,6,2024
211,2024-06-07 06:41:54,Austin Running,running,5.00584096440544,48.41513264973958,157.0,2.7730000019073486,9.671728086049974,2024-06-07 06:41:54,6,2024
212,2024-06-05 17:57:56,Austin Running,running,6.069612581865858,61.71703287760417,149.0,2.638000011444092,10.168199707176656,2024-06-05 17:57:56,6,2024
213,2024-06-04 19:01:19,Austin Running,running,6.04157010307797,64.23993326822917,147.0,2.5230000019073486,10.632986487320762,2024-06-04 19:01:19,6,2024
214,2024-06-03 18:57:22,Austin Running,running,6.047249231439596,60.931966145833336,147.0,2.661999940872192,10.075980634144955,2024-06-03 18:57:22,6,2024
215,2024-06-02 17:59:19,Austin Running,running,10.564728543611047,106.31075032552083,160.0,2.6649999618530273,10.062799994024607,2024-06-02 17:59:19,6,2024
216,2024-06-01 06:43:16,Austin Running,running,10.448394702952763,112.09956868489583,140.0,2.5,10.728879590777327,2024-06-01 06:43:16,6,2024
217,2024-05-31 18:56:45,Austin Running,running,6.051512066864367,62.19731852213542,139.0,2.609999895095825,10.277979756944182,2024-05-31 18:56:45,5,2024
218,2024-05-28 18:15:43,Austin Running,running,4.09004313540411,42.59463297526042,143.0,2.5759999752044673,10.41422585658181,2024-05-28 18:15:43,5,2024
219,2024-05-26 08:07:53,Austin Running,running,4.061509747881896,37.901432291666666,158.0,2.874000072479248,9.331858014481563,2024-05-26 08:07:53,5,2024
220,2024-05-25 06:26:13,Austin Running,running,12.177414101044528,126.63715006510417,152.0,2.5789999961853027,10.399346611218695,2024-05-25 06:26:13,5,2024
221,2024-05-24 06:49:26,Austin Running,running,5.1184772125141365,52.670084635416664,147.0,2.6070001125335693,10.290186406739073,2024-05-24 06:49:26,5,2024
222,2024-05-23 18:20:10,Austin Running,running,7.262505029235587,73.43939615885417,143.0,2.6519999504089355,10.112130162143792,2024-05-23 18:20:10,5,2024
223,2024-05-22 18:52:33,Austin Running,running,4.045993937149701,41.5579345703125,143.0,2.6110000610351562,10.271378359896653,2024-05-22 18:52:33,5,2024
224,2024-05-20 18:55:12,Austin Running,running,8.216622866361366,80.80038248697916,149.0,2.7279999256134033,9.833770370278739,2024-05-20 18:55:12,5,2024
225,2024-05-19 17:09:25,Austin Running,running,6.04083647061839,59.23761800130208,155.0,2.734999895095825,9.806194603913525,2024-05-19 17:09:25,5,2024
226,2024-05-18 06:28:01,Austin Running,running,11.648862557787664,117.5447021484375,152.0,2.6579999923706055,10.090659200872349,2024-05-18 06:28:01,5,2024
227,2024-05-17 06:39:56,Austin Running,running,4.344799585932742,44.70043131510417,143.0,2.6070001125335693,10.288260811806323,2024-05-17 06:39:56,5,2024
228,2024-05-16 17:51:46,Austin Running,running,6.034045060785788,60.659033203125,143.0,2.6679999828338623,10.052797516766578,2024-05-16 17:51:46,5,2024
229,2024-05-15 19:14:23,Austin Running,running,6.03333691431736,60.96499837239583,144.0,2.6540000438690186,10.10468986535848,2024-05-15 19:14:23,5,2024
230,2024-05-13 18:57:14,Austin Running,running,6.047354816260082,59.9780517578125,144.0,2.7039999961853027,9.918063943683935,2024-05-13 18:57:14,5,2024
231,2024-05-12 18:57:13,Austin Running,running,6.043054965467211,61.51206868489583,139.0,2.634999990463257,10.178968921580893,2024-05-12 18:57:13,5,2024
232,2024-05-11 06:48:45,Austin Running,running,12.162222023080892,128.98818359375,148.0,2.5290000438690186,10.605642895596077,2024-05-11 06:48:45,5,2024
233,2024-05-10 06:54:42,Austin Running,running,5.116656784574733,52.27051595052083,147.0,2.6259999275207515,10.21575574662377,2024-05-10 06:54:42,5,2024
234,2024-05-08 19:03:52,Austin Running,running,6.040849213613966,62.90046793619792,144.0,2.5759999752044673,10.412520775132446,2024-05-08 19:03:52,5,2024
235,2024-05-07 19:02:27,Austin Running,running,6.044583518126997,60.03071695963542,148.0,2.7009999752044678,9.931323933172624,2024-05-07 19:02:27,5,2024
236,2024-05-06 19:02:40,Austin Running,running,6.040128324149962,59.89720052083333,147.0,2.7049999237060542,9.916544368991161,2024-05-06 19:02:40,5,2024
237,2024-05-05 08:00:30,Austin Running,running,3.1142270108592656,22.30716756184896,178.0,3.744999885559082,7.162986989729452,2024-05-05 08:00:30,5,2024
238,2024-05-05 07:32:10,Austin Running,running,1.005660675290414,10.361166381835938,137.0,2.6029999256134033,10.302845319912551,2024-05-05 07:32:10,5,2024
239,2024-05-04 08:48:16,Fort Worth Running,running,4.046895048979706,42.7375,141.0,2.539999961853027,10.560565441590802,2024-05-04 08:48:16,5,2024
240,2024-05-03 06:58:34,Austin Running,running,3.1123440815606087,33.28428344726562,141.0,2.507999897003174,10.694281408171308,2024-05-03 06:58:34,5,2024
241,2024-05-02 18:32:16,Austin Running,running,7.196819741516709,74.2023681640625,145.0,2.6010000705718994,10.310438614435071,2024-05-02 18:32:16,5,2024
242,2024-05-01 18:21:45,Austin Running,running,8.143356709893498,76.61981608072917,154.0,2.8510000705718994,9.408873860043794,2024-05-01 18:21:45,5,2024
243,2024-04-29 18:41:13,Austin - 12 x 400M Workout,running,6.304354337414717,60.42414957682292,157.0,2.799000024795532,9.584510378520633,2024-04-29 18:41:13,4,2024
244,2024-04-28 18:22:20,Austin Running,running,6.043551942294668,58.13761800130208,154.0,2.7880001068115234,9.619776342855074,2024-04-28 18:22:20,4,2024
245,2024-04-27 06:49:35,Austin Running,running,11.46285487179527,110.36875,168.0,2.7860000133514404,9.628382391158587,2024-04-27 06:49:35,4,2024
246,2024-04-26 06:59:08,Austin Running,running,5.112288364329477,52.356868489583334,150.0,2.6189999580383296,10.241376221047815,2024-04-26 06:59:08,4,2024
247,2024-04-25 18:18:25,Austin Running,running,6.102016805996558,60.96999918619792,153.0,2.6840000152587886,9.991778312750899,2024-04-25 18:18:25,4,2024
248,2024-04-24 17:58:53,Austin Running,running,6.052592794251059,62.69046630859375,147.0,2.589999914169311,10.357621673828628,2024-04-24 17:58:53,4,2024
249,2024-04-23 18:10:16,Austin Running,running,6.051207448589174,61.503499348958336,147.0,2.6389999389648438,10.163839179451326,2024-04-23 18:10:16,4,2024
250,2024-04-21 17:54:03,Austin Running,running,6.047727397178346,59.182515462239586,146.0,2.7409999370574947,9.785909908877843,2024-04-21 17:54:03,4,2024
251,2024-04-20 09:01:41,Austin Running,running,11.369846781133882,119.35538736979167,149.0,2.5550000667572017,10.49753700883986,2024-04-20 09:01:41,4,2024
252,2024-04-19 07:02:17,Austin Running,running,5.13095442561081,53.291666666666664,144.0,2.5820000171661377,10.386306765981965,2024-04-19 07:02:17,4,2024
253,2024-04-17 18:27:11,Austin Running,running,6.052822774980738,62.16193440755208,146.0,2.6119999885559078,10.269908226042501,2024-04-17 18:27:11,4,2024
254,2024-04-16 18:29:02,Austin Running,running,6.062764738767135,62.19844970703125,147.0,2.614000082015991,10.259090099491363,2024-04-16 18:29:02,4,2024
255,2024-04-15 18:26:11,Austin Running,running,6.051654667052953,61.57534993489583,143.0,2.635999917984009,10.174960952436818,2024-04-15 18:26:11,4,2024
256,2024-04-14 18:08:21,Austin Running,running,10.055830340387987,113.21005045572916,148.0,2.381999969482422,11.258150408627634,2024-04-14 18:08:21,4,2024
257,2024-04-13 08:15:13,Austin Running,running,3.1183651469701865,22.90469970703125,181.0,3.6519999504089355,7.345098674311932,2024-04-13 08:15:13,4,2024
258,2024-04-13 07:45:03,Austin Running,running,1.0472429661334384,10.473683675130209,137.0,2.681999921798706,10.001197443035073,2024-04-13 07:45:03,4,2024
259,2024-04-12 07:03:38,Austin Running,running,4.103297064421596,41.457035319010416,149.0,2.65499997138977,10.103347300508997,2024-04-12 07:03:38,4,2024
260,2024-04-10 17:37:39,Austin Running,running,8.161706016713374,80.35291341145833,152.0,2.7239999771118164,9.845112436899011,2024-04-10 17:37:39,4,2024
261,2024-04-09 17:42:12,Austin Running,running,6.006163993275194,60.38385009765625,148.0,2.6679999828338623,10.053646581289668,2024-04-09 17:42:12,4,2024
262,2024-04-08 17:57:26,Austin Running,running,6.011284250259424,61.711100260416664,149.0,2.61299991607666,10.265876257266232,2024-04-08 17:57:26,4,2024
263,2024-04-07 08:01:01,Austin Running,running,6.302018121559149,48.96929931640625,179.0,3.45199990272522,7.770415503707091,2024-04-07 08:01:01,4,2024
264,2024-04-07 07:18:57,Austin Running,running,1.0028521342357348,10.069966634114584,146.0,2.6710000038146973,10.041327420406619,2024-04-07 07:18:57,4,2024
265,2024-04-06 09:23:51,Austin Running,running,3.058707296158674,30.54501749674479,153.0,2.686000108718872,9.986250575563485,2024-04-06 09:23:51,4,2024
266,2024-04-05 06:59:19,Austin Running,running,4.119738562760976,42.96878255208333,149.0,2.572000026702881,10.42997799435273,2024-04-05 06:59:19,4,2024
267,2024-04-03 18:40:53,Austin Running,running,6.007052362109623,61.113667805989586,149.0,2.635999917984009,10.173653253211699,2024-04-03 18:40:53,4,2024
268,2024-04-02 18:31:26,Austin Running,running,8.134744872121491,81.09068196614584,151.0,2.6909999847412105,9.968435794962785,2024-04-02 18:31:26,4,2024
269,2024-04-01 18:44:05,Austin - 5 x 1K Workout,running,7.1287357365830095,66.32725016276042,162.0,2.882999897003174,9.304209415757192,2024-04-01 18:44:05,4,2024
270,2024-03-31 10:25:48,Austin Running,running,2.01331608449543,20.374165852864582,153.0,2.6510000228881836,10.119705499680983,2024-03-31 10:25:48,3,2024
271,2024-03-30 08:15:38,Austin Running,running,6.295027678271839,59.2377685546875,162.0,2.8499999046325684,9.410247513153099,2024-03-30 08:15:38,3,2024
272,2024-03-29 18:53:41,Austin Running,running,6.008916480319573,59.29519856770833,153.0,2.7179999351501465,9.867868651846337,2024-03-29 18:53:41,3,2024
273,2024-03-28 07:26:22,Austin Running,running,3.0514371137780087,31.531866455078124,143.0,2.5959999561309814,10.333447906464723,2024-03-28 07:26:22,3,2024
274,2024-03-26 18:43:43,Austin Running,running,5.921557784363466,57.957051595052086,152.0,2.740000009536743,9.787467032424162,2024-03-26 18:43:43,3,2024
275,2024-03-25 18:30:52,Austin - 6 x 800M Workout,running,7.201722153957523,66.8975830078125,159.0,2.888000011444092,9.289109129411585,2024-03-25 18:30:52,3,2024
276,2024-03-24 19:05:03,Austin Running,running,4.019542208976196,42.02601725260417,160.0,2.565000057220459,10.45542379397192,2024-03-24 19:05:03,3,2024
277,2024-03-23 08:10:30,Austin Running,running,6.256409726774641,60.79180094401042,162.0,2.759999990463257,9.716723104602412,2024-03-23 08:10:30,3,2024
278,2024-03-22 18:00:11,Austin Running,running,2.773006301302087,27.015665690104168,157.0,2.753000020980835,9.742374432188903,2024-03-22 18:00:11,3,2024
279,2024-03-21 18:31:05,Austin Running,running,5.0354059277599825,52.92484944661458,146.0,2.552000045776367,10.510542785605843,2024-03-21 18:31:05,3,2024
280,2024-03-20 18:46:17,Austin Running,running,5.031634001069538,46.03138427734375,170.0,2.931999921798706,9.148396776784478,2024-03-20 18:46:17,3,2024
281,2024-03-18 18:22:58,Austin - 8 x 600M Workout,running,7.248754123390645,68.51671549479167,152.0,2.8380000591278076,9.452205762325208,2024-03-18 18:22:58,3,2024
282,2024-03-17 18:32:02,Austin Running,running,5.045515674321461,53.77513427734375,142.0,2.5169999599456787,10.658005593169745,2024-03-17 18:32:02,3,2024
283,2024-03-16 09:31:06,Austin Running,running,10.01917541701878,110.86943359375,151.0,2.4240000247955322,11.065724371431294,2024-03-16 09:31:06,3,2024
284,2024-03-15 08:27:16,Austin Running,running,1.0509960817351756,11.361483764648437,138.0,2.4809999465942383,10.810205634535604,2024-03-15 08:27:16,3,2024
285,2024-03-14 18:19:57,Austin Running,running,5.061118258785434,48.82930094401042,164.0,2.7799999713897705,9.647927285486599,2024-03-14 18:19:57,3,2024
286,2024-03-12 18:23:52,Austin Running,running,5.059558455446021,56.55565185546875,140.0,2.4000000953674316,11.177981706010971,2024-03-12 18:23:52,3,2024
287,2024-03-11 18:17:48,Austin - 8 x 400M workout,running,6.029639625172432,58.43579915364583,163.0,2.7679998874664307,9.691424825737363,2024-03-11 18:17:48,3,2024
288,2024-03-10 18:46:36,Austin Running,running,2.7729565429384095,29.630533854166668,145.0,2.509999990463257,10.685538484050017,2024-03-10 18:46:36,3,2024
289,2024-03-09 08:35:43,Austin Running,running,10.035666673721837,105.938818359375,149.0,2.5409998893737793,10.556231270292523,2024-03-09 08:35:43,3,2024
290,2024-03-08 17:31:37,Austin Running,running,5.055233725471312,51.99998372395833,147.0,2.6080000400543213,10.286365882936549,2024-03-08 17:31:37,3,2024
291,2024-03-07 06:25:23,Plantation Running,running,4.070848846615694,42.5037841796875,147.0,2.5690000057220455,10.441012619523587,2024-03-07 06:25:23,3,2024
292,2024-03-05 07:15:54,Austin Running,running,3.0244137712315298,32.405633544921876,141.0,2.503000020980835,10.714682578543618,2024-03-05 07:15:54,3,2024
293,2024-03-04 17:18:58,Austin Running,running,5.055177899014503,55.21766764322917,142.0,2.4560000896453857,10.922991978975407,2024-03-04 17:18:58,3,2024
294,2024-03-03 08:57:16,Austin Running,running,5.0608822099626245,53.279414876302084,151.0,2.54800009727478,10.527693130541278,2024-03-03 08:57:16,3,2024
295,2024-03-02 08:36:37,Austin Running,running,6.05090283031398,62.66824951171875,155.0,2.589999914169311,10.356842816539976,2024-03-02 08:36:37,3,2024
296,2024-03-01 17:54:01,Austin Running,running,4.024457364412585,41.270548502604164,150.0,2.615999937057495,10.254934955343492,2024-03-01 17:54:01,3,2024
297,2024-02-29 17:34:53,Austin Running,running,5.06534347203279,53.622318522135416,140.0,2.5339999198913574,10.58611697670643,2024-02-29 17:34:53,2,2024
298,2024-02-28 17:27:35,Austin Running,running,5.0606522292329466,51.088765462239586,152.0,2.6570000648498535,10.095292691152423,2024-02-28 17:27:35,2,2024
299,2024-02-26 17:21:27,Austin Running,running,5.0661016802695515,54.00334879557292,145.0,2.5160000324249268,10.659744356473233,2024-02-26 17:21:27,2,2024
300,2024-02-22 17:30:21,Austin Running,running,3.019287446154169,32.08654988606771,140.0,2.5239999294281006,10.62719282555826,2024-02-22 17:30:21,2,2024
301,2024-02-21 17:22:45,Austin Running,running,2.575397331456529,27.02610066731771,146.0,2.555999994277954,10.493953821111154,2024-02-21 17:22:45,2,2024
302,2024-02-19 07:47:57,Austin Running,running,27.033549079125606,288.84365234375,159.0,2.509999990463257,10.684636763686546,2024-02-19 07:47:57,2,2024
303,2024-02-18 10:01:40,Austin Running,running,5.053978540407092,52.246533203125,151.0,2.5950000286102295,10.337703808080791,2024-02-18 10:01:40,2,2024
304,2024-02-17 10:01:24,Austin Running,running,5.040824128116961,49.77799886067708,157.0,2.7160000801086426,9.874972344903458,2024-02-17 10:01:24,2,2024
305,2024-02-15 17:03:37,Austin Running,running,5.060900717646676,51.936865234375,153.0,2.614000082015991,10.262375836237645,2024-02-15 17:03:37,2,2024
306,2024-02-14 18:19:51,Austin Running,running,5.048933224373036,46.2646484375,170.0,2.927000045776367,9.16325219239655,2024-02-14 18:19:51,2,2024
307,2024-02-13 16:58:29,Austin Running,running,5.064250001650522,50.98346761067708,151.0,2.6640000343322754,10.067328349520805,2024-02-13 16:58:29,2,2024
308,2024-02-12 15:34:49,Austin Running,running,6.01198632863472,59.52898356119792,151.0,2.7090001106262207,9.901716389085092,2024-02-12 15:34:49,2,2024
309,2024-02-11 09:39:06,Austin Running,running,4.019877774526359,41.060734049479166,150.0,2.6259999275207515,10.214423510505151,2024-02-11 09:39:06,2,2024
310,2024-02-10 09:20:10,Austin Running,running,12.034014137783192,127.50638020833334,157.0,2.5309998989105225,10.595498621528256,2024-02-10 09:20:10,2,2024
311,2024-02-08 14:51:14,Austin Running,running,4.551257049182429,48.3809814453125,146.0,2.5230000019073486,10.630245868886592,2024-02-08 14:51:14,2,2024
312,2024-02-07 17:00:47,Austin Running,running,5.078131371497788,53.101582845052086,149.0,2.565000057220459,10.456913963096202,2024-02-07 17:00:47,2,2024
313,2024-02-06 17:01:18,Austin Running,running,5.061397694474133,52.063883463541664,151.0,2.6080000400543213,10.286463662079607,2024-02-06 17:01:18,2,2024
314,2024-02-05 17:32:45,Austin Running,running,4.01348382479386,39.9603515625,151.0,2.694000005722046,9.956524881361005,2024-02-05 17:32:45,2,2024
315,2024-02-03 12:33:39,Austin Running,running,4.022176671609169,38.99340006510417,159.0,2.7669999599456787,9.694601517716007,2024-02-03 12:33:39,2,2024
316,2024-02-01 17:02:24,Austin Running,running,4.01409275793959,41.267801920572914,157.0,2.6089999675750732,10.280729521994264,2024-02-01 17:02:24,2,2024
317,2024-01-31 16:10:16,Austin Running,running,6.054450844367878,61.47968343098958,156.0,2.6410000324249263,10.154460744888324,2024-01-31 16:10:16,1,2024
318,2024-01-29 17:02:00,Austin Running,running,5.065996095449067,50.36656494140625,152.0,2.6979999542236324,9.94208522715839,2024-01-29 17:02:00,1,2024
319,2024-01-21 07:31:00,Austin Running,running,13.193495664371731,106.853369140625,176.0,3.312000036239624,8.098942983638242,2024-01-21 07:31:00,1,2024
320,2024-01-21 06:57:00,Austin Running,running,1.013539714965646,10.511549886067709,143.0,2.5859999656677246,10.371127772160362,2024-01-21 06:57:00,1,2024
321,2024-01-20 08:45:07,Austin Running,running,1.0822076221609092,10.762949625651041,150.0,2.697000026702881,9.945364831343555,2024-01-20 08:45:07,1,2024
322,2024-01-19 17:14:58,Austin Running,running,1.2044130255842458,11.62828369140625,137.0,2.778000116348266,9.65473093066684,2024-01-19 17:14:58,1,2024
323,2024-01-18 16:55:29,Austin Running,running,5.256253873870655,51.56728515625,151.0,2.733999967575073,9.81065344134079,2024-01-18 16:55:29,1,2024
324,2024-01-17 16:57:50,Austin Running,running,6.4508247558005145,62.25316569010417,157.0,2.7790000438690186,9.650419604737637,2024-01-17 16:57:50,1,2024
325,2024-01-15 10:32:19,Austin Running,running,6.007506255475848,59.47008463541667,153.0,2.7100000381469727,9.899296331353733,2024-01-15 10:32:19,1,2024
326,2024-01-12 12:47:25,Austin Running,running,6.061609373834926,62.32959798177083,139.0,2.6080000400543213,10.282681403195982,2024-01-12 12:47:25,1,2024
327,2024-01-11 17:40:55,Austin Running,running,9.059397262620081,94.96661783854167,150.0,2.559000015258789,10.482664032229032,2024-01-11 17:40:55,1,2024
328,2024-01-09 18:29:33,Austin Running,running,6.079802730661327,64.72663167317708,133.0,2.5190000534057613,10.646172999454619,2024-01-09 18:29:33,1,2024
329,2024-01-08 16:54:31,Austin Running,running,6.12912115758634,65.15038248697917,141.0,2.5230000019073486,10.62964506850041,2024-01-08 16:54:31,1,2024
330,2024-01-07 09:16:09,Austin Running,running,6.058533457426647,65.2958984375,140.0,2.489000082015991,10.77750892956764,2024-01-07 09:16:09,1,2024
331,2024-01-06 08:40:42,Austin Running,running,10.099493911323897,109.90418294270833,144.0,2.4649999141693115,10.88214755191644,2024-01-06 08:40:42,1,2024
332,2024-01-05 12:04:27,Austin Running,running,6.048771716006251,63.19223225911458,149.0,2.566999912261963,10.447118063969151,2024-01-05 12:04:27,1,2024
333,2024-01-04 16:31:14,Austin Running,running,10.03469759924876,90.07439778645833,169.0,2.98799991607666,8.976294192781822,2024-01-04 16:31:14,1,2024
334,2024-01-03 17:50:21,Austin Running,running,7.0403145175196045,69.16956380208333,155.0,2.7300000190734863,9.824783201085266,2024-01-03 17:50:21,1,2024
335,2024-01-01 16:26:24,Austin Running,running,6.460318894313819,63.90054931640625,147.0,2.711999893188476,9.891237624918118,2024-01-01 16:26:24,1,2024
336,2023-12-31 08:49:01,Austin Running,running,5.096387533088098,52.617350260416664,131.0,2.598000049591064,10.3244405804701,2023-12-31 08:49:01,12,2023
337,2023-12-30 09:24:59,Austin Running,running,12.031124511834044,124.00448404947916,157.0,2.6019999980926514,10.306973710354837,2023-12-30 09:24:59,12,2023
338,2023-12-29 11:59:19,Austin Running,running,6.042166596632781,58.282283528645834,154.0,2.7809998989105225,9.645924619345282,2023-12-29 11:59:19,12,2023
339,2023-12-28 16:37:57,Austin Running,running,10.04420448075764,84.26509602864583,172.0,3.197000026702881,8.389424587091804,2023-12-28 16:37:57,12,2023
340,2023-12-27 16:57:45,Austin Running,running,7.050846906767681,69.15341796875,151.0,2.734999895095825,9.807817257012605,2023-12-27 16:57:45,12,2023
341,2023-12-26 16:59:04,Austin Running,running,7.058831303709907,67.40034993489583,149.0,2.809000015258789,9.54837239125863,2023-12-26 16:59:04,12,2023
342,2023-12-24 08:04:32,Leander Running,running,7.038158524030037,70.41553548177083,149.0,2.680999994277954,10.00482373924295,2023-12-24 08:04:32,12,2023
343,2023-12-23 07:58:12,Austin Running,running,13.495675779745113,139.55236002604167,150.0,2.5940001010894775,10.340524054044616,2023-12-23 07:58:12,12,2023
344,2023-12-22 11:44:24,Austin Running,running,6.051008415134465,59.29671630859375,148.0,2.736999988555908,9.799476755028785,2023-12-22 11:44:24,12,2023
345,2023-12-21 18:03:57,Austin Running,running,9.085071971468118,80.29461263020833,168.0,3.0350000858306885,8.838082172862851,2023-12-21 18:03:57,12,2023
346,2023-12-19 17:05:39,Austin - 6 x 1M Workout,running,9.155548018714194,86.3932861328125,158.0,2.8429999351501465,9.436167660987877,2023-12-19 17:05:39,12,2023
347,2023-12-18 17:49:48,Austin Running,running,6.139168706193223,64.21153157552084,138.0,2.563999891281128,10.459320251411878,2023-12-18 17:49:48,12,2023
348,2023-12-17 09:02:33,Austin Running,running,10.651416108466826,111.4423828125,146.0,2.563999891281128,10.462682302301033,2023-12-17 09:02:33,12,2023
349,2023-12-16 10:18:55,Austin Running,running,2.0320130930517326,21.19356689453125,153.0,2.572000026702881,10.42983776384146,2023-12-16 10:18:55,12,2023
350,2023-12-16 09:08:08,Sunset Valley Running,running,3.131544741846813,23.458866373697916,175.0,3.5810000896453857,7.491148397216628,2023-12-16 09:08:08,12,2023
351,2023-12-16 08:31:50,Sunset Valley Running,running,1.0338399895784143,11.369149780273437,143.0,2.438999891281128,10.997011041244033,2023-12-16 08:31:50,12,2023
